5641112	1992	2120	57491	4	33	200	1	56	0
5641272	396	439	2612	8	30	196	7	9	0
5644032	373	355	12743	7	60	200	5	0	0
5647512	27	54	134	4	0	133	121	3	0
5653012	117	1342	4114	9	35	200	28	11	0
5656352	82	107	2589	6	60	199	42	2	0
5663072	67	76	1503	7	6	200	27	3	0
5663862	438	539	1527	7	8	200	45	39	0
5664172	485	271	1659	15	0	200	6	51	0
5665282	198	493	8941	6	46	200	24	2	0
5671412	91	113	3366	6	44	200	8	5	0
5684902	220	267	9879	8	41	200	17	17	0
5697432	49	45	242	12	11	200	123	0	0
5728412	69	108	7126	14	37	200	52	7	0
5729002	13	147	1494	8	16	200	8	0	0
5729562	302	836	12968	14	57	200	19	11	0
5734332	26	98	258	13	0	200	160	7	0
5738922	473	308	3674	5	23	200	25	26	0
5740652	1266	1427	12721	13	155	200	17	39	0
5744412	662	529	8894	9	125	200	7	334	0
5745962	72	97	356	8	0	200	74	6	0
5748172	71	149	171	7	31	171	8	1	0
5753182	195	976	781	7	33	200	35	92	0
5764612	91	341	381	9	76	200	130	5	0
5765312	450	404	15239	8	12	200	12	13	0
5768612	223	780	953	9	0	199	48	211	0
5777162	308	378	5652	11	27	200	42	4	0
5787782	6213	6135	3974	9	72	200	200	291	0
5797332	330	491	3581	6	73	200	61	11	0
5801992	525	830	8904	10	53	200	58	6	0
5804942	462	4352	15148	7	74	200	55	82	0
5806522	526	575	610	7	44	200	134	81	0
5827042	38	50	1137	11	41	200	8	19	0
5828452	144	179	2857	6	9	200	5	14	0
5846312	323	516	7325	7	104	200	24	34	0
5847982	166	578	8435	7	76	200	14	17	0
5849872	163	222	15105	7	83	200	17	44	0
5864942	143	140	2916	8	22	200	139	15	0
5867462	392	396	11025	8	156	200	9	224	0
5869912	129	200	6462	6	42	200	15	26	0
5891862	50	46	87	8	0	87	7	20	0
5912112	96	6842	13887	4	56	200	20	0	0
5912372	0	699	48957	4	22	200	200	0	0
5924492	0	917	6286	5	0	200	200	0	0
5927882	82	138	4746	7	0	200	20	6	0
5931162	1835	1376	3284	9	137	200	185	1	0
5937312	9524	9955	24538	7	158	200	38	4323	0
5942122	111	82	505	8	0	200	23	38	0
5945472	156	223	2134	10	54	200	20	5	0
5947912	52	37	730	7	32	200	9	3	0
6301	3269	3071	861	8	132	200	126	624	1
10836	1949	793	226	9	134	198	119	5	1
10997	1119	9644	38674	12	158	197	52	2459	1
633293	2174	6029	12718	11	121	200	63	1390	1
717883	7731	7029	873	6	70	200	136	185	1
763068	120	130	686	6	35	196	92	120	1
783705	1660	23977	23205	8	68	198	63	837	1
788352	1320	969	3528	14	106	197	64	75	1
810011	11239	10537	2749	13	59	200	194	542	1
815299	3779	3920	1830	10	120	200	154	1291	1
817045	12848	12933	2315	5	63	200	198	346	1
964981	1811	2469	2897	12	88	0	0	115	1
1091571	3697	5129	7819	13	101	200	46	3697	1
1303381	2990	3367	2361	14	119	200	32	469	1
1322691	13117	17053	893	9	22	186	154	6983	1
1467621	4942	7445	20577	9	134	200	113	218	1
1599001	1591	1683	488	7	89	200	194	121	1
1907361	4995	4570	3033	6	73	200	199	137	1
2077351	1076	1370	1977	12	138	200	90	243	1
2157321	10316	12272	1896	9	50	200	35	649	1
2219081	2001	1534	3681	8	0	200	200	387	1
2243161	8266	8134	1309	8	115	200	195	510	1
2269491	745	829	1064	7	157	197	54	254	1
2695911	3452	3467	1146	8	146	199	190	386	1
2884771	62962	1234960	4068	8	138	195	179	2364	1
3060631	9214	8372	6667	8	43	196	189	474	1
3076591	18059	17113	3551	11	114	200	177	1664	1
3136731	3449	6042	7403	13	149	0	0	595	1
3291901	6071	5913	2072	8	105	181	63	615	1
3881391	17100	16779	8002	6	139	189	52	2377	1
3908631	1998	1797	3523	10	155	176	134	4	1
4000261	241	85	176	6	21	0	0	241	1
4046051	9811	8951	2195	9	55	199	113	1235	1
4319321	565	215	471	10	28	0	0	389	1
4567451	1715	620	5667	8	38	199	162	283	1
5169871	1060	299	264	11	37	199	98	800	1
5414782	7133	7060	1950	4	67	200	200	625	1
5439702	13746	15414	4901	6	105	200	35	1613	1
5448632	786	341	71	8	116	57	34	1382	1
5609382	8172	7567	1670	6	130	200	154	122	1
5693062	18933	17429	8103	8	121	200	197	1256	1
5732162	22318	22359	1151	14	99	200	195	471	1
5751742	4851	4472	12101	7	37	198	112	4851	1
5775622	13782	13694	743	7	143	195	136	13	1
5884032	5223	5118	57	9	14	57	22	1237	1
5925162	8054	8000	2983	7	157	200	200	28	1
5925682	16967	15424	11152	9	36	200	199	225	1
5971902	10937	11365	423	9	74	197	130	1838	1
6002602	16593	15082	1224	8	145	199	194	100	1
6087712	14379	13072	5757	14	151	200	189	232	1
6154322	2597	10097	7730	7	144	199	111	342	1
6228472	423	63	20	10	0	0	0	87	1
6267832	191	174	63	8	51	62	42	642	1
6332272	4302	5119	2870	11	133	199	24	1127	1
6333392	9018	9111	2769	11	15	200	122	49	1
6356472	1869	1431	2176	11	115	199	72	18	1
6774442	339	150	53	12	156	53	8	0	1
6859412	3512	4492	1072	13	157	199	53	860	1
6861662	3673	3567	1281	12	104	200	200	680	1
6871812	9072	16454	4164	9	81	188	117	9072	1
6901952	949	82	6	6	0	6	0	428	1
6902602	462	127	11	8	68	11	6	1878	1
6982452	2206	2005	1806	12	0	0	0	12	1
7024522	1659	738	44	5	48	44	27	702	1
7082702	20300	20006	1640	12	147	199	61	1030	1
7087112	14368	23308	55415	13	155	199	143	4307	1
7103212	858	811	589	8	54	194	113	719	1
7159492	1400	1147	3865	6	19	200	200	60	1
7251502	7207	8420	2672	9	111	179	77	1130	1
7283562	20390	20677	755	13	156	200	124	178	1
7350652	99778	97754	7574	6	115	199	85	99778	1
7361162	392	102	81	13	85	78	54	1609	1
7400262	3051	3534	818	13	155	198	89	80	1
7540482	12313	12244	16421	8	16	200	34	1336	1
7545332	3374	3164	2001	8	58	196	156	635	1
7601182	1053	491	456	7	50	200	3	503	1
7721172	2245	2246	4121	11	160	189	80	41	1
7831092	17866	16330	918	8	92	166	97	781	1
7891352	11325	11076	3299	12	153	200	157	117	1
7891802	903	908	91	8	135	91	39	0	1
7934702	876	511	2122	15	156	196	35	711	1
7946942	1830	1623	1228	5	14	200	3	171	1
7950312	4447	4048	1177	15	38	191	143	178	1
7957772	33928	31295	22928	7	47	200	199	616	1
7967132	1879	1768	1470	10	66	199	195	661	1
7977182	7704	7027	1790	8	123	179	111	130	1
8014432	688	551	484	8	43	140	125	89	1
8014472	1837	1829	625	7	62	199	172	19	1
8066562	660	7210	2524	11	36	193	105	374	1
8180582	1944	744	224	10	40	200	190	57	1
8205942	1065	791	886	15	139	199	100	35	1
8208482	705	206	121	7	31	120	54	242	1
8245052	1777	901	1152	15	139	197	61	1252	1
8293982	1444	1092	1806	8	92	186	64	1444	1
8377772	10293	9794	1906	15	98	200	51	173	1
8431212	2001	889	91	10	58	88	22	0	1
8440552	5986	7160	376	11	36	198	112	161	1
8571252	3644	3312	3330	12	115	190	177	64	1
8614702	1772	819	95	9	61	95	4	224	1
8729092	3549	3225	1688	10	75	200	151	32	1
8773632	16613	17094	1427	6	15	197	25	1050	1
8833312	10691	13605	5243	13	145	189	26	716	1
8865022	1917	1052	1106	14	18	200	200	84	1
8894582	805	705	752	11	73	199	142	937	1
9028902	146	64	6	15	20	6	3	146	1
9045162	6757	6784	4213	7	128	187	91	820	1
9082652	21041	23332	2602	12	61	196	100	1374	1
9126092	1749	1006	16381	8	156	196	7	181	1
9222382	1896	1159	99	7	109	92	35	27	1
9237672	589	422	966	7	29	198	187	186	1
9256422	20255	19726	4439	11	151	200	30	3067	1
9283632	10270	9517	11857	13	71	183	132	800	1
9285422	875	740	1382	12	71	200	186	508	1
9337172	5835	5420	9	6	38	9	8	681	1
9337212	2547	2694	3	14	14	3	3	2547	1
9376622	9762	8874	5213	7	149	129	86	42	1
9502542	8189	7444	26752	7	158	199	73	533	1
9520902	2852	2794	3111	13	27	200	29	235	1
9545532	3529	3312	7749	11	79	172	5	543	1
9571962	1999	945	52	9	60	49	17	2	1
9578362	325	504	270	14	149	0	0	1676	1
9596392	1805	1732	1080	9	48	200	194	250	1
9633112	1121	561	284	6	64	199	188	880	1
9666402	897	761	1204	8	15	200	41	169	1
9751642	11631	11326	2729	6	129	198	130	152	1
9767082	1963	1941	941	9	34	200	194	225	1
9783422	854	868	813	11	35	200	187	45	1
9814222	2414	2887	709	6	78	185	118	209	1
9819072	22121	24910	1154	6	39	186	34	1098	1
9836582	68782	69108	64812	14	65	198	42	4490	1
9922242	2072	4283	3490	8	83	196	37	1361	1
9934462	1389	2594	5225	7	55	195	164	1389	1
10046572	3800	3604	17084	7	51	200	200	299	1
10105822	5352	4938	4015	13	108	200	200	128	1
10193122	13002	12073	3791	9	106	197	134	407	1
10197782	5644	6444	15559	5	152	193	27	1853	1
10278192	797	387	50	14	0	50	45	646	1
10336042	22456	20471	22263	11	156	200	8	399	1
10433782	1326	3185	26308	8	107	197	195	331	1
10492902	4748	4589	3890	9	147	200	178	342	1
10500072	12335	11226	9192	12	159	199	24	393	1
10667662	53675	58173	2311	7	86	200	197	911	1
10697222	2292	5081	3265	12	157	181	124	2040	1
10736862	7282	6620	1025	10	64	199	83	221	1
10746692	986	407	49	15	0	49	20	30	1
10778972	1716	688	7489	8	58	185	27	170	1
10779802	19802	19928	16219	6	146	200	200	2385	1
10793242	5453	5992	1406	8	24	199	20	92	1
10845372	3650	3328	4641	8	159	200	200	222	1
10870512	3426	3116	7	6	117	7	3	226	1
10987282	12453	11320	19489	5	27	200	200	530	1
11009092	1926	1414	3100	8	158	200	197	12	1
11015372	504	222	1592	14	139	200	127	52	1
11041822	15899	15673	2122	12	62	197	185	806	1
11073902	5661	8850	3280	8	135	196	107	57	1
11228722	1894	1302	87	6	0	86	84	1429	1
11294262	3105	2852	190	7	6	188	104	2374	1
11305742	4529	4674	2320	15	59	198	191	962	1
11341332	20436	20866	603	11	61	200	181	586	1
11403052	16	7	4	6	0	4	4	18	1
11403462	12486	12952	823	8	93	200	70	519	1
11410012	12294	11957	20704	9	134	200	112	3132	1
11410412	1258	1035	201	14	160	0	0	743	1
11422132	2394	8493	3082	12	16	199	23	116	1
11488822	167	92	130	9	58	130	60	167	1
11525652	1985	258	88	8	160	88	87	15	1
11547732	1765	629	24	13	153	24	17	196	1
11605832	4020	4373	2415	15	103	200	192	594	1
11637322	4283	10615	85	12	39	82	43	1466	1
11662532	17778	17682	8583	7	64	200	200	215	1
11721472	1973	1188	572	15	66	200	34	71	1
11749762	666	618	1297	12	148	200	157	542	1
11756702	14099	12844	32	8	71	32	9	781	1
11778632	2523	2293	19590	13	159	200	27	62	1
11786162	1614	715	801	7	0	199	199	33	1
11862162	1328	509	1249	8	32	151	47	1328	1
11879272	34252	39345	2267	9	160	194	62	571	1
11908322	668	708	1196	7	0	193	186	29	1
11920772	693	2553	17525	8	126	200	199	1667	1
11929882	195	56	164	7	86	163	75	493	1
11996952	712	5828	97	11	26	97	63	49	1
12022042	1700	2011	5040	12	37	200	199	590	1
12031352	2001	917	260	10	105	200	87	400	1
12037882	18786	17558	14260	8	147	157	64	1041	1
12085042	19963	19857	779	12	13	200	32	3913	1
12198062	213	108	102	9	107	102	102	291	1
12317562	240	626	2657	7	59	187	33	47	1
12357122	4249	4116	2364	8	74	194	79	439	1
12441712	30922	30271	2174	8	55	200	62	1913	1
12447572	11449	10413	507	8	154	200	118	302	1
12449542	1774	8155	79	14	53	78	25	74	1
12465192	597	597	850	9	114	200	198	32	1
12470242	6228	6229	449	5	56	200	68	490	1
12511062	1980	1801	812	13	159	200	68	42	1
12516722	13181	14242	4042	9	157	192	75	995	1
12524522	14706	17533	2400	7	156	200	95	1474	1
12552662	1859	1507	206	15	58	187	94	39	1
12570402	38995	38985	30342	8	21	200	200	38995	1
12604592	8954	8820	197	13	131	195	161	501	1
12611082	10365	9556	1100	11	66	200	181	265	1
12614402	1095	419	21	14	96	21	7	1095	1
12691382	16463	15311	570	9	95	195	166	448	1
12720232	33024	31810	6994	9	49	200	200	150	1
12728672	24066	21988	706	12	102	200	82	1775	1
12738932	6513	6760	5823	11	139	192	93	1242	1
12755642	914	1098	184	13	51	172	22	100	1
12757982	1102	471	800	15	72	185	123	1102	1
12767492	4072	3827	684	11	136	193	20	236	1
12811112	1989	501	2704	12	27	200	200	1036	1
12822322	2001	1716	3041	11	51	200	181	468	1
12891732	1765	1627	324	14	95	200	197	79	1
12930392	8273	8145	2316	12	110	197	137	417	1
12992802	19808	18917	490	6	64	200	74	19808	1
12993022	9185	11521	6002	12	159	121	26	729	1
13027572	13665	14771	3677	11	91	154	143	719	1
13076522	5839	5316	5129	12	86	200	200	38	1
13117172	9661	9161	769	15	147	200	104	2172	1
13122832	9703	8901	744	7	56	200	37	700	1
13203082	9281	8456	8429	7	0	197	197	397	1
13225732	8941	8972	1296	11	34	196	76	8941	1
13247052	8452	8693	13824	7	158	199	54	513	1
13267042	4681	4255	96	13	91	96	88	42	1
13372502	8947	9740	6779	7	156	200	61	261	1
13372592	2001	1284	91	12	63	90	47	362	1
13421862	2088	2186	1146	13	53	200	199	330	1
13430962	4299	3921	1115	7	21	200	199	1206	1
13458112	7841	8724	1072	10	38	196	140	3	1
13492762	16652	15138	6688	12	136	200	121	21	1
13545202	1089	1719	6139	7	86	200	200	1089	1
13571462	18740	17651	1462	7	73	142	66	48	1
13593132	5042	5756	4516	10	58	193	3	350	1
13596992	518	332	293	12	145	200	52	195	1
13601052	1197	1067	2808	7	143	183	97	31	1
13639262	7295	7710	1981	7	57	200	52	906	1
13642652	5091	13075	578	6	79	200	149	484	1
13688802	18801	20048	82	12	56	82	51	379	1
13694202	1212	268	456	9	0	199	68	238	1
13728412	3846	3716	3557	6	66	200	200	189	1
13788342	15181	15858	4966	14	102	199	123	1475	1
13796572	16114	68016	875	4	76	200	154	120	1
13808342	11689	11503	1272	10	47	200	193	11689	1
13831152	2518	3515	765	10	50	200	65	174	1
13852942	11160	10398	1466	10	80	200	103	470	1
13893342	10684	10890	3275	8	45	200	24	629	1
13898062	528	645	6340	6	40	200	4	586	1
14024532	1420	622	670	14	21	200	199	792	1
14025402	5018	4665	2304	10	57	184	75	245	1
14057903	23344	22389	3237	12	157	200	183	84	1
14065888	5204	4837	8069	13	134	167	11	241	1
14079004	3040	2933	3274	10	66	172	74	141	1
14087461	12240	12123	1785	14	119	200	200	907	1
14088485	21435	19506	13484	13	102	199	198	1667	1
14095473	1922	967	3130	10	85	189	132	1922	1
14099861	209	77	49	11	68	49	13	209	1
14100363	2781	2540	1386	13	50	200	6	670	1
14106080	1921	3207	2642	7	160	154	61	79	1
